UserId,TrajScore,TypeScore,AllScore
299,0.51363254,0.96591234,0.73977244
300,0.8450797,0.9671342,0.90610695
301,0.8666389,0.9939452,0.930292
302,0.6545407,0.9989078,0.8267243
303,0.7700686,0.9679392,0.8690039
304,0.86294585,0.9666726,0.9148092
305,0.81729144,0.9480523,0.88267183
306,0.7884676,0.965899,0.8771833
307,0.4360618,0.9546129,0.69533736
308,0.75904983,0.9679935,0.8635217
309,0.557088,0.9665401,0.76181406
310,0.76827466,0.968427,0.86835086
311,0.66241455,0.9637109,0.8130627
312,0.84849113,0.9673526,0.9079219
313,0.8548534,0.9712377,0.9130455
314,0.7576014,0.99600536,0.8768034
315,0.8499233,0.9648502,0.9073868
316,0.71706843,0.9579041,0.83748627
317,0.7536289,0.96533364,0.8594813
318,0.6347008,0.9370926,0.78589666
319,0.42595834,0.9470022,0.6864803
320,0.72258776,0.9652219,0.84390485
321,0.81963176,0.99775875,0.9086952
322,0.77555984,0.95703006,0.866295
323,0.71641225,0.85134,0.7838761
324,0.71036917,0.95551443,0.8329418
325,0.62045306,0.9662148,0.7933339
326,0.781465,0.9685647,0.87501484
327,0.77044857,0.9688939,0.8696712
328,0.62040067,0.8022118,0.7113062
329,0.86932933,0.9691597,0.9192445
330,0.7347532,0.96818686,0.85147
331,0.77401704,0.9689015,0.87145925
332,0.81946605,0.99558437,0.9075252
333,0.35577866,0.9621471,0.6589629
334,0.79330474,0.9530117,0.8731582
335,0.6964881,0.9619773,0.8292327
336,0.8584015,0.96843946,0.91342044
337,0.78496486,0.96018374,0.8725743
338,0.8135717,0.9466632,0.8801174
339,0.7679264,0.9669465,0.8674364
340,0.741615,0.98616743,0.86389124
341,0.7732197,0.96402377,0.8686217
342,0.787174,0.9669754,0.8770747
343,0.77724636,0.9647437,0.87099504
344,0.6571336,0.96721804,0.8121758
345,0.6886176,0.9957377,0.8421776
346,0.75158954,0.96843356,0.8600116
347,0.5836462,0.9955161,0.7895812
348,0.67682093,0.9675212,0.8221711
349,0.743109,0.9675017,0.8553053
350,0.8210884,0.96762687,0.8943576
351,0.6870025,0.970691,0.82884675
352,0.7470338,0.96736,0.8571969
353,0.07992809,0.97106564,0.52549684
354,0.77729434,0.9645724,0.8709334
355,0.79325634,0.9685708,0.8809136
356,0.946177,0.9670329,0.95660496
357,0.70072955,0.96592975,0.8333297
358,0.7023772,0.96870875,0.835543
359,0.6630008,0.96559936,0.81430006
360,0.7566369,0.96631914,0.86147803
361,0.74802184,0.96518767,0.85660475
362,0.7965666,0.9655259,0.8810463
363,0.7873357,0.9668768,0.87710625
364,0.53211313,0.96793103,0.75002205
365,0.5821137,0.8555241,0.7188189
366,0.8447986,0.9669334,0.905866
367,0.6964044,0.96946114,0.8329328
368,0.78259975,0.95822227,0.87041104
369,0.46393302,0.9635318,0.7137324
370,0.7728371,0.9680173,0.8704272
371,0.67945325,0.8691572,0.7743052
372,0.8343119,0.96135074,0.8978313
373,0.8614923,0.9676281,0.9145602
374,0.71831673,0.96849215,0.8434044
375,0.8499763,0.95904285,0.90450954
376,0.8158929,0.9966285,0.9062607
377,0.6652162,0.96732783,0.816272
378,0.75547576,0.9872192,0.8713475
379,0.7625768,0.95759153,0.8600842
380,0.9542557,0.9879763,0.971116
381,0.5897154,0.96455306,0.77713424
382,0.67523116,0.959041,0.81713605
383,0.70016545,0.8768232,0.78849435
384,0.94762343,0.9655407,0.95658207
385,0.80246127,0.96805125,0.8852563
386,0.54570985,0.9653671,0.75553846
387,0.5690026,0.9951848,0.7820937
388,0.80860484,0.9685755,0.88859016
389,0.70294416,0.96649295,0.8347186
390,0.78270805,0.969056,0.875882
391,0.8249494,0.9280337,0.87649155
392,0.84104866,0.96893954,0.90499413
393,0.9529484,0.9654643,0.95920634
394,0.70383674,0.94729185,0.82556427
395,0.6104262,0.80565757,0.7080419
396,0.8234595,0.9670274,0.89524347
397,0.7882145,0.9535695,0.870892
398,0.6313974,0.9688713,0.80013436
399,0.86432093,0.94048,0.9024005
400,0.77008384,0.9630774,0.8665806
401,0.80707335,0.99439794,0.9007356
402,0.6676467,0.9662918,0.8169693
403,0.59140086,0.96746856,0.7794347
404,0.8867284,0.9653835,0.92605597
405,0.7215756,0.9681092,0.84484243
406,0.7750619,0.96804255,0.8715522
407,0.6673046,0.9579884,0.8126465
408,0.63896966,0.97026396,0.8046168
409,0.7510789,0.96823436,0.85965663
410,0.86260396,0.93974745,0.90117574
411,0.7628777,0.9691168,0.86599725
412,0.7017697,0.9676324,0.83470106
413,0.8175571,0.9693929,0.893475
414,0.68117625,0.95355827,0.81736726
415,0.9025228,0.9675252,0.935024
416,0.7532939,0.95739275,0.85534334
417,0.27557826,0.80898786,0.54228306
418,0.65566957,0.9674568,0.8115632
419,0.58381045,0.9275037,0.7556571
420,0.5248194,0.96682847,0.7458239
421,0.6622483,0.96743,0.8148391
422,0.6697436,0.9634179,0.8165808
423,0.54722506,0.96802634,0.7576257
424,0.6720339,0.9590318,0.81553286
425,0.61446,0.96768045,0.7910702
426,0.7403011,0.9965773,0.8684392
427,0.3800798,0.9480259,0.66405284
428,0.7098578,0.91187793,0.8108679
429,0.8675124,0.96669745,0.91710496
430,0.57408565,0.968528,0.7713068
431,0.8956998,0.9608576,0.9282787
432,0.7766841,0.96779126,0.8722377
433,0.57175744,0.92503977,0.7483986
434,0.68890005,0.83366877,0.7612844
435,0.75042653,0.9691502,0.85978836
436,0.651858,0.9992883,0.82557315
437,0.5962428,0.9716296,0.7839362
438,0.8875019,0.9889708,0.93823636
439,0.86564815,0.9682605,0.91695434
440,0.7433082,0.96674514,0.85502666
441,0.7090581,0.96844006,0.83874905
442,0.7389308,0.96875024,0.85384053
443,0.58721244,0.965798,0.77650523
444,0.7031566,0.998811,0.8509838
445,0.61713773,0.9681645,0.7926511
446,0.7095301,0.96659213,0.8380611
447,0.75390214,0.967615,0.86075854
448,0.8258309,0.96431845,0.89507467
449,0.8679152,0.9451407,0.906528
450,0.33885196,0.9963933,0.6676226
451,0.7351426,0.9674351,0.85128886
452,0.71752226,0.9684969,0.8430096
453,0.6272279,0.81765157,0.72243977
454,0.77622813,0.9699247,0.87307644
455,0.6806977,0.9679303,0.824314
456,0.78170055,0.9675668,0.87463367
457,0.69100404,0.9679033,0.8294537
458,0.84613067,0.9674478,0.90678924
459,0.7511355,0.75614864,0.7536421
460,0.81750304,0.9688125,0.8931578
461,0.80589366,0.9328739,0.8693838
462,0.22393352,0.13219592,0.17806472
463,0.700158,0.96369964,0.83192885
464,0.7197768,0.9680177,0.8438972
465,0.6651557,0.96707857,0.81611717
466,0.63173246,0.99115473,0.81144357
467,0.6565711,0.72685903,0.69171506
468,0.67248005,0.96782947,0.8201548
469,0.8063527,0.96285754,0.8846051
470,0.50848573,0.96828604,0.7383859
471,0.793686,0.9671261,0.880406
472,0.81069016,0.9669614,0.8888258
473,0.9479451,0.9612824,0.95461375
474,0.69636947,0.9681947,0.83228207
475,0.800743,0.9968152,0.8987791
476,0.67799735,0.9699509,0.82397413
477,0.43956214,0.9594833,0.69952273
478,0.6872432,0.96528465,0.8262639
479,0.51629543,0.938105,0.7272002
480,0.82946056,0.9692992,0.89937985
481,0.75479627,0.9679237,0.86135995
482,0.95776355,0.996028,0.9768958
483,0.4724689,0.96038413,0.7164265
484,0.86500794,0.97190094,0.9184544
485,0.63791156,0.96514475,0.80152816
486,0.65494597,0.9664799,0.81071293
487,0.72283447,0.9663205,0.8445775
488,0.86137646,0.9676645,0.9145205
489,0.60157096,0.81121653,0.7063937
490,0.5545414,0.9660001,0.7602707
491,0.8533316,0.9667506,0.9100411
492,0.6947224,0.939139,0.8169307
493,0.6319159,0.93810034,0.78500813
494,0.69478565,0.96829414,0.83153987
495,0.87099695,0.9681649,0.91958094
496,0.8963816,0.96570826,0.93104494
497,0.44960645,0.9600785,0.70484245
498,0.6935328,0.99894965,0.84624124
499,0.71468776,0.77658343,0.7456356
500,0.8033394,0.96747905,0.88540924
501,0.6547398,0.9440609,0.7994003
502,0.7526191,0.900578,0.8265985
503,0.5880319,0.9676478,0.77783984
504,0.81608886,0.9659831,0.891036
505,0.7747833,0.8807597,0.82777154
506,0.9074333,0.96833616,0.9378847
507,0.77091396,0.94957614,0.86024505
508,0.88993186,0.9678162,0.928874
509,0.68330353,0.96783644,0.82557
510,0.46260014,0.96667117,0.71463567
511,0.89163524,0.9286934,0.91016436
512,0.4913117,0.9683721,0.7298419
513,0.743901,0.96906096,0.85648096
514,0.7763868,0.9538045,0.8650956
515,0.8888043,0.9868539,0.93782914
516,0.60870904,0.9674819,0.7880955
517,0.8107762,0.968812,0.8897941
518,0.52577806,0.96916646,0.7474723
519,0.70903695,0.9548674,0.8319522
520,0.71747947,0.9651101,0.84129477
521,0.8868628,0.96639824,0.9266305
522,0.5422887,0.96717846,0.75473356
523,0.6583418,0.9693585,0.81385016
524,0.5812019,0.96550953,0.7733557
525,0.5525867,0.9616659,0.75712633
526,0.6927418,0.97005576,0.8313988
527,0.7723329,0.9650085,0.8686707
528,0.7897659,0.96734446,0.8785552
529,0.7502447,0.96178186,0.8560133
530,0.75006086,0.9678073,0.85893404
531,0.7620572,0.9688125,0.8654349
532,0.96120095,0.9666278,0.9639144
533,0.6552503,0.96221817,0.80873424
534,0.6886372,0.9690924,0.8288648
535,0.68118834,0.96364355,0.82241595
536,0.82594466,0.9650193,0.89548194
537,0.81881833,0.968392,0.8936052
538,0.8472045,0.96742415,0.9073143
539,0.5705461,0.9687901,0.7696681
540,0.64405674,0.9669059,0.8054813
541,0.5804099,0.96813077,0.7742703
542,0.59095216,0.9667518,0.778852
543,0.694586,0.9664319,0.83050895
544,0.8554651,0.9679261,0.9116956
545,0.634964,0.9689943,0.8019792
546,0.83219856,0.96934193,0.90077025
547,0.7347824,0.9685412,0.8516618
548,0.8621157,0.9685475,0.9153316
549,0.9192707,0.9668686,0.94306964
550,0.51894534,0.96957976,0.7442626
551,0.20137647,0.15771124,0.17954385
552,0.8364837,0.9653468,0.90091527
553,0.633799,0.98662716,0.8102131
554,0.5701716,0.7621962,0.6661839
555,0.73262477,0.9693933,0.851009
556,0.47142234,0.97237265,0.7218975
557,0.75192636,0.9648114,0.8583689
558,0.6913294,0.9685975,0.82996345
559,0.82929254,0.96848637,0.8988894
560,0.72398704,0.9978412,0.8609141
561,0.21785676,0.16512907,0.19149292
562,0.6734245,0.96850455,0.8209645
563,0.84189326,0.966901,0.90439713
564,0.6126475,0.99704653,0.804847
565,0.5609722,0.960229,0.76060057
566,0.6724188,0.9674045,0.8199116
567,0.5802224,0.9684251,0.77432376
568,0.73757845,0.96690583,0.8522421
569,0.71482974,0.9687269,0.8417783
570,0.7327084,0.96814376,0.8504261
571,0.5374843,0.9668851,0.7521847
572,0.62548286,0.9686509,0.79706687
573,0.580067,0.99072826,0.78539765
574,0.8683731,0.9684187,0.9183959
575,0.84879005,0.96706975,0.9079299
576,0.6536034,0.9722205,0.8129119
577,0.6020489,0.96740973,0.7847293
578,0.75699687,0.96698034,0.8619886
579,0.7418759,0.9682635,0.8550697
580,0.765112,0.96680284,0.8659574
581,0.37123534,0.7614898,0.56636256
582,0.8398556,0.96879965,0.90432763
583,0.8019344,0.96752536,0.88472986
584,0.75322956,0.96394855,0.85858905
585,0.5917692,0.9681164,0.7799428
586,0.6717221,0.96672213,0.8192221
587,0.767207,0.9628532,0.8650301
588,0.758164,0.96451,0.861337
589,0.6896616,0.96565074,0.82765615
590,0.7085355,0.96618146,0.8373585
591,0.647498,0.96760416,0.8075511
592,0.52184784,0.98565346,0.7537507
593,0.9471198,0.9657954,0.9564576
594,0.8605231,0.9679371,0.9142301
595,0.5543693,0.9660904,0.7602298
596,0.8428323,0.98214895,0.9124906
597,0.3875586,0.96589935,0.67672896
598,0.6919865,0.96820927,0.8300979
599,0.63752425,0.94429326,0.79090875
600,0.59335136,0.96896744,0.7811594
601,0.84183675,0.96820575,0.90502125
602,0.53310573,0.8647504,0.69892806
603,0.52027065,0.96705306,0.7436619
604,0.6369633,0.96549463,0.801229
605,0.798638,0.80623966,0.80243886
606,0.9017904,0.9967247,0.94925755
607,0.5215548,0.9688829,0.7452189
608,0.64060223,0.9685604,0.8045813
609,0.8294579,0.9423396,0.8858987
610,0.7858048,0.96754104,0.8766729
611,0.8395321,0.85066265,0.84509736
612,0.6376121,0.9703763,0.8039942
613,0.8059766,0.9528772,0.87942696
614,0.5198735,0.96046925,0.7401714
615,0.5562034,0.9682162,0.7622098
616,0.8967844,0.9682439,0.9325142
617,0.75365776,0.96842927,0.8610435
618,0.8576975,0.9665671,0.91213226
619,0.73771554,0.9669749,0.8523452
620,0.8061535,0.96737087,0.88676214
621,0.7029855,0.99720275,0.85009414
622,0.72721076,0.9967615,0.86198616
623,0.82320505,0.9667069,0.894956
624,0.80544865,0.9678346,0.8866416
625,0.80391586,0.7870799,0.7954979
626,0.7320354,0.96380204,0.84791875
627,0.19166832,0.9117743,0.5517213
628,0.73712647,0.95634425,0.84673536
629,0.860636,0.96844417,0.91454005
630,0.63796234,0.9350871,0.7865247
631,0.85834086,0.9680296,0.91318524
632,0.6316279,0.9477498,0.7896888
633,0.44546843,0.95400554,0.69973695
634,0.5201373,0.9314807,0.725809
635,0.5335057,0.9576636,0.7455846
636,0.68240696,0.9675571,0.82498205
637,0.6438885,0.9582219,0.8010552
638,0.7228283,0.9627749,0.8428016
639,0.74335253,0.9903908,0.86687165
640,0.89469916,0.99475545,0.9447273
641,0.7858096,0.96247435,0.87414193
642,0.64355934,0.9701333,0.8068463
643,0.6853369,0.9663625,0.82584965
644,0.675278,0.96589243,0.82058525
645,0.74024147,0.96811056,0.85417604
646,0.97031546,0.9971096,0.98371255
647,0.89245963,0.96780825,0.93013394
648,0.58225155,0.95824116,0.7702464
649,0.80252326,0.83672833,0.8196258
650,0.81660724,0.9675149,0.89206105
651,0.61376613,0.96454835,0.7891573
652,0.5648989,0.85453993,0.7097194
653,0.65116644,0.96725494,0.80921066
654,0.7310763,0.9693168,0.85019654
655,0.8242945,0.9285155,0.876405
656,0.57355785,0.99806935,0.78581357
657,0.7925631,0.9555458,0.87405443
658,0.6655495,0.9679731,0.8167613
659,0.6661542,0.8588024,0.7624783
660,0.6464242,0.96654433,0.8064842
661,0.35766873,0.96600986,0.6618393
662,0.8539112,0.96871316,0.9113122
663,0.7717764,0.9723649,0.87207067
664,0.77002585,0.9937013,0.8818636
665,0.7605015,0.9650371,0.8627693
666,0.7475263,0.9655343,0.8565303
667,0.65344787,0.9692255,0.8113367
668,0.95446557,0.9681378,0.9613017
669,0.62313044,0.9613968,0.7922636
670,0.6717678,0.96881914,0.8202934
671,0.89855254,0.967581,0.9330667
672,0.75344265,0.96881455,0.86112857
673,0.77548087,0.96888846,0.87218463
674,0.6400833,0.9549689,0.7975261
675,0.45402235,0.9610489,0.7075356
676,0.78147763,0.97320044,0.877339
677,0.7334477,0.894508,0.81397784
678,0.60841525,0.9481026,0.7782589
679,0.738959,0.9487349,0.8438469
680,0.76924807,0.9747129,0.8719805
681,0.6029689,0.7923569,0.6976629
682,0.69204646,0.96443844,0.8282424
683,0.7294226,0.9680141,0.8487184
684,0.64898854,0.9570532,0.80302083
685,0.6269405,0.9678547,0.7973976
686,0.8393137,0.96589357,0.9026036
687,0.7454049,0.968525,0.85696495
688,0.7875049,0.9650071,0.876256
689,0.71061856,0.958621,0.83461976
690,0.5321813,0.9681333,0.7501573
691,0.60845506,0.96928835,0.7888717
692,0.5409055,0.96006113,0.7504833
693,0.720903,0.9261892,0.82354605
694,0.7656377,0.9652201,0.8654289
695,0.6918466,0.8788653,0.7853559
696,0.7769307,0.9682834,0.87260705
697,0.7141186,0.96632224,0.84022045
698,0.873883,0.84717524,0.8605291
699,0.6513983,0.96852714,0.80996275
700,0.83194506,0.9689264,0.90043575
701,0.7507679,0.996758,0.87376297
702,0.83126503,0.99544066,0.91335285
703,0.8046631,0.98152864,0.89309585
