UserId,TrajScore,TypeScore,AllScore
405,0.82771933,0.8913761,0.85954773
406,0.75433314,0.9817358,0.8680345
407,0.77754515,0.9671474,0.8723463
408,0.7221629,0.9836514,0.8529072
409,0.87196845,0.9842974,0.9281329
410,0.88088906,0.96920836,0.9250487
411,0.93664175,0.9652851,0.95096344
412,0.9070312,0.9699817,0.9385064
413,0.6840612,0.9688733,0.8264673
414,0.8593195,0.9715015,0.9154105
415,0.86161023,0.9628149,0.9122126
416,0.7232462,0.98044163,0.85184395
417,0.8823503,0.9578534,0.9201019
418,0.6444949,0.98199564,0.8132453
419,0.89731264,0.99681437,0.9470635
420,0.6895247,0.9631608,0.82634276
421,0.5956823,0.98051727,0.78809977
422,0.78737795,0.99394447,0.89066124
423,0.36632898,0.86178565,0.6140573
424,0.1894641,0.98483485,0.5871495
425,0.27021694,0.73601145,0.5031142
426,0.31299198,0.98057544,0.6467837
427,0.5534537,0.9268576,0.74015564
428,0.51506823,0.8975498,0.706309
429,0.6178488,0.983205,0.8005269
430,0.37861308,0.9814274,0.6800202
431,0.7387723,0.96698207,0.85287714
432,0.90177405,0.9684718,0.93512297
433,0.827223,0.9705738,0.89889836
434,0.7681674,0.96527606,0.86672175
435,0.923853,0.9936927,0.95877284
436,0.7483947,0.9963069,0.8723508
437,0.6273782,0.9683585,0.7978684
438,0.7803533,0.95171577,0.8660345
439,0.77207524,0.98313075,0.877603
440,0.6138904,0.95712423,0.7855073
441,0.5690082,0.9489888,0.7589985
442,0.71363,0.97017604,0.84190303
443,0.7389867,0.98483086,0.8619088
444,0.70292497,0.96693707,0.834931
445,0.86793685,0.9688655,0.9184012
446,0.53691524,0.9805489,0.7587321
447,0.937618,0.94045377,0.9390359
448,0.6838596,0.9726646,0.8282621
449,0.77490115,0.94693124,0.8609162
450,-0.08071622,0.9317704,0.4255271
451,0.7573143,0.98320866,0.8702615
452,0.9014991,0.97897506,0.94023705
453,0.7954064,0.9700855,0.882746
454,0.6028299,0.96224993,0.7825399
455,0.7180207,0.9816147,0.8498177
456,0.8426629,0.9972435,0.9199532
457,0.84517074,0.99448234,0.9198265
458,0.6809528,0.8244781,0.75271547
459,0.61609596,0.96257085,0.7893334
460,0.64712703,0.97858536,0.8128562
461,0.83561933,0.9705184,0.9030689
462,0.7629893,0.9707959,0.8668926
463,0.8013777,0.9662573,0.8838175
464,0.5532274,0.98103654,0.767132
465,0.69797367,0.9672187,0.8325962
466,0.33644623,0.84776366,0.5921049
467,0.4431408,0.98042613,0.71178347
468,0.73204345,0.97051156,0.8512775
469,0.72696215,0.9811204,0.8540413
470,0.66695285,0.74231064,0.70463175
471,0.48044422,0.9559847,0.71821445
472,0.5802721,0.70208925,0.64118063
473,0.8628042,0.9672442,0.91502416
474,0.8159488,0.968578,0.8922634
475,0.66982776,0.96676886,0.81829834
476,0.48849788,0.97129756,0.72989774
477,0.84070325,0.8468608,0.84378207
478,0.79241866,0.9754647,0.88394165
479,0.5796294,0.97123384,0.77543163
480,0.8307467,0.9685837,0.89966524
481,0.8713969,0.9704151,0.920906
482,0.8516353,0.9607278,0.9061816
483,0.79794973,0.9688479,0.8833988
484,0.8244658,0.91092634,0.86769605
485,0.8303767,0.9675151,0.8989459
486,0.7655405,0.9807549,0.8731477
487,0.57098544,0.9803826,0.775684
488,0.6045933,0.89247465,0.74853396
489,0.756349,0.9836828,0.8700159
490,0.83639795,0.9830394,0.90971863
491,0.66327345,0.96632755,0.8148005
492,0.9039685,0.97909033,0.9415294
493,0.7072407,0.99803466,0.85263765
494,0.75224334,0.96749735,0.8598703
495,0.8363146,0.9972727,0.91679364
496,0.8214916,0.99642456,0.9089581
497,0.8769236,0.9948697,0.93589664
498,0.796065,0.97536117,0.8857131
499,0.91909134,0.9879237,0.95350754
500,0.80762446,0.9686854,0.8881549
501,0.6898881,0.98212975,0.8360089
502,0.7932807,0.968817,0.88104886
503,0.79331845,0.97064173,0.88198006
504,0.80603236,0.96898466,0.8875085
505,0.8519994,0.97061384,0.9113066
506,0.6264575,0.9675947,0.7970261
507,0.8467077,0.95529205,0.9009999
508,0.9104383,0.9669961,0.9387172
509,0.84904605,0.9694635,0.9092548
510,0.7539502,0.9955727,0.87476146
511,0.6827528,0.9961198,0.8394363
512,0.8613173,0.96657974,0.91394854
513,0.7192329,0.9694875,0.84436023
514,0.6680899,0.9934901,0.83079004
515,0.79442096,0.97076213,0.88259155
516,0.6382457,0.934913,0.7865794
517,0.76741385,0.9717593,0.8695866
518,0.124276474,0.26479152,0.194534
519,0.8096855,0.9635196,0.8866025
520,0.062417142,0.97629845,0.5193578
521,0.6070751,0.96776915,0.7874221
522,0.59211206,0.9806466,0.78637934
523,0.6604716,0.9956899,0.8280808
524,0.5269147,0.86419773,0.6955562
525,0.6786274,0.99111193,0.8348696
526,0.9140099,0.9886053,0.95130765
527,0.8395126,0.9828091,0.9111608
528,0.93358594,0.9689368,0.9512614
529,0.71425194,0.97472906,0.8444905
530,0.7872646,0.99963874,0.8934517
531,0.6824272,0.96621585,0.8243215
532,0.62444013,0.95295,0.7886951
533,0.42956248,0.98078394,0.7051732
534,0.7854484,0.86616576,0.8258071
535,0.80147654,0.9765469,0.88901174
536,0.5397194,0.98164874,0.7606841
537,0.7453832,0.97650415,0.8609437
538,0.5902586,0.9687006,0.7794796
539,0.79294795,0.9658177,0.87938285
540,0.86892205,0.9945634,0.9317427
541,0.72492194,0.98268145,0.8538017
542,0.7623703,0.99907786,0.8807241
543,0.791516,0.9655628,0.87853944
544,0.8292579,0.9697931,0.8995255
545,0.8672352,0.98594695,0.92659104
546,0.6897544,0.98066676,0.83521056
547,0.56040883,0.9658556,0.7631322
548,0.4886481,0.9666927,0.7276704
549,0.4923078,0.9605291,0.72641844
550,0.84597534,0.969456,0.9077157
551,0.28391302,0.9740421,0.62897754
552,0.6748509,0.8472493,0.7610501
553,0.7526376,0.96964085,0.86113924
554,0.80117726,0.9685965,0.88488686
555,0.591708,0.9669334,0.7793207
556,0.7970651,0.94996583,0.8735155
557,0.40296358,0.9813395,0.69215155
558,0.62795794,0.97018063,0.7990693
559,0.88755804,0.96836096,0.9279595
560,0.71690786,0.9507696,0.8338387
561,0.6975439,0.67172027,0.68463206
562,0.5046967,0.8421581,0.6734274
563,0.87105584,0.97030133,0.9206786
564,0.91096354,0.96725905,0.9391113
565,0.9069169,0.9701494,0.9385332
566,0.6867335,0.99553734,0.8411354
567,0.88034254,0.9876021,0.93397236
568,0.6258573,0.93731266,0.781585
569,0.8132089,0.9685398,0.8908743
570,0.7664284,0.9697964,0.86811244
571,0.67540514,0.9796368,0.82752097
572,0.8386143,0.9702646,0.90443945
573,0.75524193,0.97903216,0.8671371
574,0.7468948,0.97985375,0.86337423
575,0.59487736,0.9682372,0.7815573
576,0.6879216,0.9809543,0.83443797
577,0.74565,0.9686824,0.8571662
578,0.84117764,0.96827716,0.9047274
579,0.87064064,0.9693791,0.92000985
580,0.3623852,0.88983226,0.62610877
581,0.7985899,0.9692634,0.88392663
582,0.8526098,0.9686977,0.91065377
583,0.6881155,0.9523424,0.82022893
584,0.63313216,0.97983867,0.8064854
585,0.72860044,0.9660798,0.8473401
586,0.78625053,0.96747047,0.8768605
587,0.80221885,0.96912277,0.8856708
588,0.726003,0.979146,0.85257447
589,0.6937716,0.9682596,0.8310156
590,0.78585273,0.9695214,0.8776871
591,0.8152082,0.97064817,0.8929282
592,0.6771585,0.96811086,0.8226347
593,0.49492908,0.97897816,0.7369536
594,0.5950365,0.9635001,0.77926826
595,0.66794384,0.9672039,0.8175739
596,0.7301476,0.9665988,0.8483732
597,0.7222887,0.96919036,0.84573954
598,0.8391134,0.96948135,0.90429735
599,0.7065693,0.956877,0.83172315
600,0.9317306,0.9902016,0.9609661
601,0.75013036,0.9993302,0.8747303
602,0.73500675,0.9811028,0.85805476
603,0.53557724,0.9791519,0.7573646
604,0.86838824,0.9657794,0.91708386
605,0.79503787,0.996527,0.8957825
606,0.8032559,0.9776101,0.890433
607,0.63385284,0.9673446,0.80059874
608,0.7757738,0.9676705,0.87172216
609,0.79360336,0.9525703,0.8730868
610,0.7526942,0.97011125,0.86140275
611,0.7462933,0.9517653,0.8490293
612,0.5217483,0.9779361,0.74984217
613,0.7960524,0.9622596,0.879156
614,0.79405874,0.95000005,0.8720294
615,0.61249554,0.96986294,0.79117924
616,0.7666201,0.97890574,0.8727629
617,0.5975232,0.96727353,0.78239834
618,0.6359022,0.8024686,0.7191854
619,0.9070241,0.99726784,0.95214593
620,0.5085008,0.967306,0.7379034
621,0.728461,0.9667976,0.8476293
622,0.7262431,0.97942656,0.8528348
623,0.8237476,0.96905905,0.8964033
624,0.63107264,0.96925265,0.8001627
625,0.5503972,0.96174073,0.75606894
626,0.779969,0.97029567,0.8751323
627,0.73083097,0.96698225,0.84890664
628,0.7735086,0.96819544,0.870852
629,0.85851145,0.96070945,0.90961045
630,0.73486054,0.94567317,0.8402668
631,0.8296539,0.9689887,0.8993213
632,0.7324616,0.9711296,0.85179555
633,0.71489406,0.9036068,0.8092504
634,0.6839597,0.81150305,0.7477314
635,0.8000077,0.96497965,0.8824937
636,0.86196536,0.99488413,0.9284247
637,0.88044345,0.9169738,0.89870864
638,0.58317745,0.97919035,0.7811839
639,0.6801117,0.9855386,0.8328252
640,0.6907047,0.9676915,0.8291981
641,0.77347964,0.96876985,0.87112474
642,0.8839122,0.970886,0.9273991
643,0.20771632,0.7514335,0.47957492
644,0.7054594,0.963966,0.83471274
645,0.8707449,0.9682778,0.9195113
646,0.6757664,0.99687624,0.83632135
647,0.70945174,0.9689516,0.8392017
648,0.62494636,0.9716103,0.79827833
649,0.6641178,0.97062576,0.8173718
650,0.89616996,0.9669915,0.9315807
651,0.40620342,0.98018515,0.69319427
652,0.72737813,0.9617484,0.84456325
653,0.8539079,0.9699756,0.91194177
654,0.71279436,0.9783824,0.8455884
655,0.6401187,0.9702521,0.80518544
656,0.761331,0.9803523,0.8708416
657,0.82675713,0.9707651,0.89876115
658,0.6084594,0.96232134,0.7853904
659,0.714945,0.96939963,0.8421723
660,0.89323455,0.7982633,0.8457489
661,0.5201709,0.9621344,0.74115264
662,0.5181666,0.96639884,0.74228275
663,0.8282177,0.97055364,0.8993857
664,0.7699634,0.9678951,0.86892927
665,0.9572173,0.9776326,0.9674249
666,0.72034967,0.96693003,0.84363985
667,0.6063329,0.9620783,0.78420556
668,0.82875293,0.98138624,0.9050696
669,0.67201024,0.97000086,0.8210056
670,0.8107997,0.96606433,0.888432
671,0.79320693,0.9703086,0.88175774
672,0.7372344,0.8765145,0.80687445
673,0.8098538,0.96914697,0.8895004
674,0.9166036,0.9702946,0.94344914
675,0.743359,0.97998816,0.8616736
676,0.80291003,0.96984446,0.8863772
677,0.8337759,0.853543,0.8436594
678,0.8370064,0.96700394,0.9020052
679,0.65495265,0.9630702,0.80901146
680,0.7676531,0.96698767,0.8673204
681,0.62799215,0.96529377,0.79664296
682,0.43158153,0.98069656,0.706139
683,0.77968353,0.9636987,0.8716911
684,0.7414353,0.9800132,0.8607242
685,0.74420863,0.9257069,0.8349578
686,0.64046705,0.9804531,0.8104601
687,0.35675803,0.9038623,0.6303102
688,0.91057825,0.9602344,0.9354063
689,0.74137896,0.96699065,0.8541848
690,0.5746337,0.9592993,0.7669665
691,0.72737926,0.97042876,0.848904
692,0.7269362,0.9713303,0.84913325
693,0.8210503,0.9790049,0.90002763
694,0.8279517,0.9614474,0.8946996
695,0.6640703,0.9701854,0.8171278
696,0.6434003,0.9739809,0.8086906
697,0.5161056,0.9344953,0.72530043
698,0.7650681,0.96843696,0.8667525
699,0.77489126,0.9839011,0.8793962
700,0.73154795,0.76631427,0.7489311
701,0.8637587,0.9691878,0.91647327
702,0.8151265,0.96736574,0.8912461
